year,state,name,lat,lon,duration_minutes,POPULATI_1,SQMI,POP20_SQMI,fips_city,closest_city,closest_distance,second_closest_city,second_closest_distance
2024,AR,FOURCHE,34.993128,-92.618944,3.9833333333333334,56,0.2,280,0524760,BIGELOW,1.2290623429067393,HOUSTON,8.302462478508769
2024,AR,FOX,35.784398,-92.299626,4.25,237,5.45,43.5,0524910,SHIRLEY,15.689476391102813,MOUNTAIN VIEW,19.156493997994
2024,AR,FRANKLIN,36.1727,-91.769724,4.2,191,2.13,89.7,0525030,HORSESHOE BEND,5.842247341197874,VIOLET HILL,6.658559348514744
2024,AR,FRIENDSHIP,34.224344,-93.00366,2.55,158,0.71,222.5,0525180,DONALDSON,7.825498554822038,CADDO VALLEY,8.882858831072854
2024,AR,FULTON,33.612565,-93.813795,2.533333333333333,115,0.2,575,0525360,MCNAB,5.640005671445601,SARATOGA,16.818835192002904
2024,AR,GAMALIEL,36.45189,-92.236928,3.15,33,0.55,60,0525630,HENDERSON,8.458552357861047,BAKERSFIELD,11.501209359125342
2024,AR,GARNER,35.142496,-91.779184,2.7,211,0.84,251.199999999999,0525900,MCRAE,5.3462366649016255,HIGGINSON,8.38631788816269
2024,AR,GASSVILLE,36.284949,-92.48683,3.1333333333333333,2171,3.43,632.899999999999,0526050,COTTER,3.0655899783872727,FLIPPIN,9.60180861058159
2024,AR,GENOA,33.377487,-93.882415,0.75,972,6.61,147,0526260,TEXARKANA,11.716732907812457,TEXARKANA,20.942787540008116
2024,AR,GEORGETOWN,35.126678,-91.453923,0.23333333333333334,81,0.29,279.3,0526440,WEST POINT,16.541687907247006,GRIFFITHVILLE,17.379725166193527
2024,AR,GIBSON,34.902228,-92.240817,3,4111,4.79,858.2,0526710,SHERWOOD,6.491773506393295,JACKSONVILLE,10.339339932174186
2024,AR,GILBERT,35.990981,-92.716181,3.5,26,0.38,68.4,0526800,ST. JOE,8.589178752994883,MARSHALL,11.114900413568137
2024,AR,GILLHAM,34.168628,-94.312977,4.333333333333333,157,0.93,168.8,0527010,GRANNIS,7.997678144401094,DE QUEEN,14.307257299988057
2024,AR,GLENWOOD,34.328314,-93.527255,4.016666666666667,2068,9.08,227.8,0527310,AMITY,9.06099148517333,CADDO GAP,11.714525472606566
2024,AR,GRANNIS,34.240165,-94.321995,4.333333333333333,496,7.98,62.2,0527970,WICKES,6.641594527681941,GILLHAM,7.997678144401094
2024,AR,GREENBRIER,35.228843,-92.383568,4.066666666666666,5707,7.94,718.7999999999989,0528510,WOOSTER,6.854966512794744,TWIN GROVES,11.338859119192966
2024,AR,GREENWAY,36.340577,-90.222124,3.183333333333333,174,0.26,669.2,0528720,PIGGOTT,5.583376565854352,RECTOR,10.636631646087535
2024,AR,GREENWOOD,35.226857,-94.276391,2.15,9516,10.98,866.7,0528780,BARLING,11.61250072363973,CENTRAL CITY,12.666249234220405
2024,AR,GREERS FERRY,35.574966,-92.165959,4.2,821,7.23,113.59999999999901,0528810,HIGDEN,3.6728575961482073,EDGEMONT,3.9676234852190206
2024,AR,GRIFFITHVILLE,35.123053,-91.64497,2.066666666666667,155,0.55,281.8,0528990,WEST POINT,9.476294451466256,HIGGINSON,10.39232926831479
2024,AR,GRUBBS,35.653999,-91.075464,2.783333333333333,301,0.57,528.1,0529020,AMAGON,10.555494254608737,TUCKERMAN,13.936089262441483
